
"Alert ID","SMARTS","ARTICLEID","PROPERTY","NAME","DESCRIPTION","PAGE","TABLE","LINE","COMMENT","SMARTS_DESCRIPTION","PUBMEDID","Publication"
"TA1048","[NX2]=[CX2]=[OX1,SX1]","A10271","Reactive, unstable, toxic","Cyanates","","-","-","-","-","","-","2011 "Ontario"_filters"
"TA1049","[#1,#6][CX3](=[OX1])[CX3](=[OX1])[#1,#6]","A10271","Reactive, unstable, toxic","Di-carbonyls","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1050","C1OC1","A10271","Reactive, unstable, toxic","Epoxides","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1051","[C!H0]([#1,#6,#7,#8,#16])[CX4]([#1,Cl,Br,I])([#1,Cl,Br,I])[Cl,Br,I]","A10271","Reactive, unstable, toxic","Haloalkyl","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1052","[CX4]([#1,Cl,Br,I])([#1,Cl,Br,I])([Cl,Br,I])[#7,#8,#16]","A10271","Reactive, unstable, toxic","Haloalkyl group attached to S, N or O atoms","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1053","[CX3!H0]=[CX3]([#1,Cl,Br,I])[Cl,Br,I]","A10271","Reactive, unstable, toxic","Haloethylenes","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1054","c1([F,Cl,Br,I])n[c,n][c,n][c,n][c,n]1","A10271","Reactive, unstable, toxic","Halopyridines","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1055","[CH3][CH2][CH2][CH2][CH2][CH2][CH2,CH3]","A10271","Reactive, unstable, toxic","Heptanes","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1056","[NX3!H0]([#1,#6])[NX3!H0]([#1,#6])","A10271","Reactive, unstable, toxic","Hydrazines","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1057","[NX3]([#1,#6])([#1,#6])[NX2]=[CX3!H0]([#1,#6])","A10271","Reactive, unstable, toxic","Imines","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1058","[$([OX1-][#7+]1=,:[#6,#7]-,:[#6,#7]=,:[#6,#7]-,:[#6,#7]=,:[#6,#7]1),$([OX1]=[#7v5]1=,:[#6,#7]-,:[#6,#7]=,:[#6,#7]-,:[#6,#7]=,:[#6,#7]1)]","A10271","Reactive, unstable, toxic","N-Oxides (six-membered rings)","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1059","[$([OX1-][#7+]1=,:[#6,#7]-,:[#6,#7]=,:[#6,#7]-,:[#6,#7,#8,#16]1),$([OX1]=[#7v5]1=,:[#6,#7]-,:[#6,#7]=,:[#6,#7]-,:[#6,#7,#8,#16]1)]","A10271","Reactive, unstable, toxic","N-Oxides (five-membered rings)","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1060","[#15&0]","A10271","Reactive, unstable, toxic","Phosphorus","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1061","[#15+]","A10271","Reactive, unstable, toxic","Phosphorus cations","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1062","c1c(F)c(F)c(F)c(F)c1(F)","A10271","Reactive, unstable, toxic","Pentafluorobenzenes","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1063","[OX2][OX2]","A10271","Reactive, unstable, toxic","Peroxides","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1064","O[F,Cl,Br,I]","A10271","Reactive, unstable, toxic","Peroxide like compounds","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1065","[Pv5X4](=[OX1])([OX2])([OX2])[#6]","A10271","Reactive, unstable, toxic","Phosphates","","-","-","-","-","","-","2011 "Ontario"_filters"
"TA1066","[#15]=O","A10271","Reactive, unstable, toxic","Double P=O bonds","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1067","[#6][#7+]1=,:[#6]-,:[#6,#7]=,:[#6]-,:[#6,#7]=,:[#6]1","A10271","Reactive, unstable, toxic","Pyridinium like compounds","","-","-","-","-","","-","2011 "Ontario"_filters"
"TA1068","[#6,#7]1=,:[#6,#7]-,:[#6,#7]=,:[#7+]2-,:[#6,#7]=,:[#6,#7]-,:[#6,#7]=,:[#6,#7]-,:[#6]2=,:[#6,#7]1","A10271","Reactive, unstable, toxic","Quinolizinium like compounds","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1069","[#6]1(=[OX1])-,:[#6]=,:[#6]-,:[#6](=[OX1])-,:[#6]=,:[#6]1","A10271","Reactive, unstable, toxic","Quinones","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1070","[Sv6X4](=[OX1])(=[OX1])([#8])[#6,#8]","A10271","Reactive, unstable, toxic","Sulfates","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1071","[#6,#1][CX3]([H])=[SX1]","A10271","Reactive, unstable, toxic","Thio aldehydes","","-","-","-","-","","-","2011 "Ontario"_filters"
"TA1072","[#16][F,Cl,Br,I]","A10271","Reactive, unstable, toxic","Thio halogens","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1073","[#6&!$(C(=[OX1,SX1,NX2]))][SX2H1]","A10271","Reactive, unstable, toxic","Thioalcohols","","-","-","-","-","","-","2011 "Ontario"_filters"
"TA1074","[NX3H2][CX3](=[SX1])[#1,#6,#8]","A10271","Reactive, unstable, toxic","Thioamides","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1075","[NX3]([#1,#6,#7])([#1,#6])[CX3](=[SX1])[NX3]([#1,#6,#7])([#1,#6])","A10271","Reactive, unstable, toxic","Thioureas","","-","-","-","","","-","2011 "Ontario"_filters"
"TA1076","[#6][#7+]1=,:[#6]-,:[#7,#8,#16]-,:[#6]=,:[#6]1","A10271","Reactive, unstable, toxic","Thiozolium like compounds","","-","-","-","-","","-","2011 "Ontario"_filters"
"TA1077","[Br,Cl,F,I][CX3](=[OX1])[#1,*&!$([OH1])&!$([SH1])]","A10266","Reactive, unstable, toxic","Acyl Halides","R = any atom/ group; X = F, Cl, Br, I","-","-","-","-","","-","2011 Maybridge"
"TA1078","[#6][Sv6X4](=[OX1])(=[OX1])[F,Cl,Br,I]","A10266","Reactive, unstable, toxic","Sulphonyl Halides","R = any carbon atom; X = F, Cl, Br, I","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1079","[CX4][F,Cl,Br,I]","A10266","Reactive, unstable, toxic","Alkyl Halides","R = alkyl carbon atom; X = F, Cl, Br, I","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1080","[NX2]=[CX2]=[OX1]","A10266","Reactive, unstable, toxic","Isocyanates","R = any atom/ group","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1081","[NX2]=[CX2]=[SX1]","A10266","Reactive, unstable, toxic","Isothiocyanates","R = any atom/ group","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1082","[$(c([F,Cl,Br,I])c[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]),$(c([F,Cl,Br,I])aac[$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])]),$(c([F,Cl,Br,I])n),$(c([F,Cl,Br,I])aan)]","A10266","Reactive, unstable, toxic","Activated Halides","A = any aromatic atom; X = F, Cl, Br, I","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1083","[CX3](=[OX1])[OX2][CX3](=[OX1])","A10266","Reactive, unstable, toxic","Anhydrides","R = any carbon atom","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1084","[$([#1,#6][CX3]([H])=[OX1]),$([#7]([#1,#6])([#1,#6])[CX3H1]=[OX1])]","A10266","Reactive, unstable, toxic","Aldehydes (including aminoformyl moieties)","R = H or any carbon atom","-","-","-","-","","-","2011 Maybridge"
"TA1085","[#1,#6][NX3]([#1,#6])[NX3]([#1,#6])[#1,#6]","A10266","Reactive, unstable, toxic","Hydrazines","R = H or any carbon atom","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1086","[$(*-[NX2-]-[NX2+]#[NX1]),$(*-[NX2]=[NX2+]=[NX1-]),$(*-[NX2]=[NX2+]=N)]","A10266","Reactive, unstable, toxic","Azides","R = any atom/ group","-","-","-","Toxicity","","-","2011 Maybridge"
"TA1087","[$([CX3]=[NX2+]=N),$([CX3]=[NX2]=[NX1]),$([CX3]=[NX2+]=[NX1-]),$([#6-][NX2+]#[NX1]),$([CX3][NX2]#[NX1])]","A10266","Reactive, unstable, toxic","Diazonium salts","","-","-","-","Toxicity","","-","2011 Maybridge"
"TA1088","[$([NX4,$([NX4+])]([#1,#6])([#1,#6])([#1,#6])[#1,#6]),$([OX1-,OH1][#7X4+]([*])([*])([*])),$([OX1]=[#7X4v5]([*])([*])([*])),$([OX1]=[Nv5X3&!$([Nv5X3](=[OX1])=[OX1])](=[*])([*])),$([OX1-,OH1][#7X3+R](~[R])(~[R])),$([OX1]=[#7v5X3R](~[R])(~[R]))]","A10266","Reactive, unstable, toxic","Quaternary salts (including N-oxides)","","-","-","-","-","","-","2011 Maybridge"
"TA1089","[NX2]=[OX1]","A10266","Reactive, unstable, toxic","Nitrosos","R = any atom/ group","-","-","-","Toxicity","","-","2011 Maybridge"
"TA1090","[NX3]1[CX4][CX4]1","A10266","Reactive, unstable, toxic","Aziridines","","-","-","-","-","","-","2011 Maybridge"
"TA1091","[OX2]1[CX4][CX4]1","A10266","Reactive, unstable, toxic","Epoxides","","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1092","[SX2][SX2]","A10266","Reactive, unstable, toxic","Disulphides","R = any atom/ group","-","-","-","Toxicity/Covalent bonding","","-","2011 Maybridge"
"TA1093","c1([OH1,O-])c([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])cc1([$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-])])","A10266","Reactive, unstable, toxic","Picrates","R = OH, O-","-","-","-","Toxicity","","-","2011 Maybridge"
"TA1094","[$([Clv7X4](=[OX1])(=[OX1])(=[OX1])[OX2,O-]),$([Iv7X4](=[OX1])(=[OX1])(=[OX1])[OX2,O-])]","A10266","Reactive, unstable, toxic","Perchlorates (periodates)","","-","-","-","Toxicity","","-","2011 Maybridge"
"TA1095","[$(c1([NX3]([#1,#6])[#1,#6])ccccc1),$(c1([OH1])ccccc1)]","A10266","Reactive, unstable, toxic","Simple anilines and phenols","","-","-","-","Toxicity","","-","2011 Maybridge"
"TA1096","[CX3R](=[OX1])[CX3R](=[OX1])","A10266","Reactive, unstable, toxic","1,2-Dicarbonyls","Chain dicarbonyls are excluded, ring dicarbonyls are included i.e. glyoxalates excluded, ring substituted isatin moieties included","-","-","-","Toxicity","","-","2011 Maybridge"
"TA1097","[CX3]([!R])([!R])=[CX3][CX3](=[OX1])[!$([OH1])!$([OX2][CH2])!$([NH2])!$([CX2]#[NX1])!a]","A10266","Reactive, unstable, toxic","Vinyl ketones (Michael acceptors)","","-","-","-","Covalent bonding","","-","2011 Maybridge"
"TA1098","[!#1;!#6;!#7;!#8;!#9;!#11;!#12;!#15;!#16;!#17;!#19;!#20;!#35;!#53]","A10266","Reactive, unstable, toxic","Metals","","-","-","-","-","","-","2011 Maybridge"
"TA1099","NOT [!#1!#6!#7!#8!#16!#15!#9!#17!#35!#53] AND [#6] >0","A12001","Custom filters ","Atoms supported in ALOGPS program","Filter out only those organic compounds that consist H, C, N, O, S, P, F, Cl, Br and I atoms and at least one C atom","-","-","-","-","","-","2012 Tetko, I.V."
"TA1100","[!#1!#2!#5!#6!#7!#8!#9!#10!#14!#15!#16!#17!#18!#32!#33!#34!#35!#36!#51!#52!#53!#54!#84!#85!#86]","A12001","Custom filters ","Metals","","-","-","-","","","-","2012 Tetko, I.V."
"TA1101","NOT [!#6!#1!#7!#8!#9!#17!#35!#53!#15!#14!#16]","A12001","Custom filters ","Organic chemistry atoms","Filter out only those organic compounds that consist H, C, N, O, S, P, Si, F, Cl, Br and I atoms ","-","-","-","-","","-","2012 Tetko, I.V."
"TA1102","[!#6!#1!#7!#8!#9!#17!#35!#53!#15!#14!#16]","A12001","Custom filters ","Non-organic chemistry atoms","Filter out those compounds that include at least one non-organic chemistry atom (non-organic chemistry atom is any atom excluding H, C, N, O, S, P, Si, F, Cl, Br and I) ","-","-","-","-","","-","2012 Tetko, I.V."
"TA1103","[!#1!#6!#7!#8!#16!#15!#9!#17!#35!#53]","A12001","Custom filters ","Atoms not supported in ALOGPS program","Filter out compounds that include at least one atom not supported in ALOGPS programs (supported atoms are H, C, N, O, S, P, F, Cl, Br and I)","-","-","-","-","","-","2012 Tetko, I.V."
"TA1104","C(F)(F)C(F)(F)","A12001","Custom filters ","Perfluoroalkylated compounds (PFCs)","An arbitrary definition of PFC","-","-","-","-","","-","2012 Tetko, I.V."
"TA1105","NOT [!#6!#1]","A27542","Extended Functional Groups (EFG)","Hydrocarbons","Compounds containing only C and H atoms","-","-","-","","","26703557","2015 Salmina, ES"
"TA1106","[+,++,+3,+4,+5,+6,+7,$([#7v4]),$([#8v3])] AND NOT [$([NX2]=[NX2+]=[NX1-]),$([NX2]=[NX2+]=N),$([NX2-]-[NX2+]#[NX1]),$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([NX2+]#[CX1-]),$([NX2]#[CX1]),$([OX1-,OH1][#7X4+]([*])([*])([*])),$([OX1]=[#7X4v5]([*])([*])([*])),$([OX1-,OH1][#7X3+R](~[R])(~[R])),$([OX1]=[#7v5X3R](~[R])(~[R])),$([*+]~[*-])]","A12075","Extended Functional Groups (EFG)","Cations","Any positively charged atom","-","-","-","","","-","2005 CheckMol"
"TA1107","[-,--,-3,-4,-5,-6,-7] AND NOT [$([NX2]=[NX2+]=[NX1-]),$([NX2]=[NX2+]=N),$([NX2-]-[NX2+]#[NX1]),$([NX3](=[OX1])=[OX1]),$([NX3+](=[OX1])[O-]),$([NX2+]#[CX1-]),$([NX2]#[CX1]),$([OX1-,OH1][#7X4+]([*])([*])([*])),$([OX1]=[#7X4v5]([*])([*])([*])),$([OX1-,OH1][#7X3+R](~[R])(~[R])),$([OX1]=[#7v5X3R](~[R])(~[R])),$([*-]~[*+])]","A12075","Extended Functional Groups (EFG)","Anions","Any negatively charged atom","-","-","-","","","-","2005 CheckMol"
"TA1108","[$([H][CX3]([#1,#6])=[OX1]),$([#6&!$(C#N)][CX3](=[OX1])[#6&!$(C#N)])]","A12075","Extended Functional Groups (EFG)","Carbonyl compouns: aldehydes or ketones","R1, R2 = H, alkyl, aryl ","-","-","-","","R1, R2 = H, alkyl, aryl","-","2005 CheckMol"
"TA1109","[H][CX3]([#1,#6])=[OX1]","A12075","Extended Functional Groups (EFG)","Aldehydes","R = H, alkyl, aryl","-","-","-","","R = H or any carbon atom","-","2005 CheckMol"
"TA1110","[#6&!$(C#N)][CX3](=[OX1])[#6&!$(C#N)]","A12075","Extended Functional Groups (EFG)","Ketones","R1, R2 = alkyl, aryl","-","-","-","","R1, R2 = any carbon atom","-","2005 CheckMol"
"TA1111","[$([#1,#6][#6X3](=[SX1])[#1,#6]),$([#6]=[CX2]=[Sv2X1])]","A12075","Extended Functional Groups (EFG)","Thiocarbonyl compounds: thioaldehydes or thioketones","R1, R2 = H, alkyl, aryl","-","-","-","","R1, R2 = H or any carbon atom","-","2005 CheckMol"
"TA1112","[#1][CX3]([#1,#6])=[SX1]","A12075","Extended Functional Groups (EFG)","Thioaldehydes","R = H, alkyl, aryl","-","-","-","","R = H or any carbon atom","-","2005 CheckMol"
"TA1113","[#6&!$(C#N)][CX3](=[SX1])[#6&!$(C#N)]","A12075","Extended Functional Groups (EFG)","Thioketones","R1, R2 = alkyl, aryl","-","-","-","","R1, R2 = any carbon atom","-","2005 CheckMol"
"TA1114","[#1,#6][CX3](=[NX2][#1,#6&!$([CX3]=[OX1,SX1,NX2])])[#1,#6]","A12075","Extended Functional Groups (EFG)","Imines","R1, R2, R3 = H, alkyl, aryl","-","-","-","","R1, R2, R3 = H or any carbon atom","-","2005 CheckMol"
"TA1115","[CX3]([#1,#6])([#1,#6])=[NX2][#7X3]([#1,#6&!$([CX3]=[OX1,SX1,NX2])])[#1,#6&!$([CX3]=[OX1,SX1,NX2])]","A12075","Extended Functional Groups (EFG)","Hydrazones","R1, R2, R3, R4 = H, alkyl, aryl","-","-","-","","R1, R2, R3, R4 = H or any carbon atom","-","2005 CheckMol"
"TA1116","[#1,#6][CX3]([#1,#6])=[NX2][NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2])])[CX3](=[OX1])[NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2])])[#1,#6&!$([CX3]=[OX1,SX1,NX2])]","A12075","Extended Functional Groups (EFG)","Semicarbazones","R1, R2, R3, R4, R5 = H, alkyl, aryl","-","-","-","","R1, R2, R3, R4, R5 = H or any carbon atom","-","2005 CheckMol"
"TA1117","[#1,#6][CX3]([#1,#6])=[NX2][NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2])])[CX3](=[SX1])[NX3]([#1,#6&!$([CX3]=[OX1,SX1,NX2])])[#1,#6&!$([CX3]=[OX1,SX1,NX2])]","A12075","Extended Functional Groups (EFG)","Thiosemicarbazones","R1, R2, R3, R4, R5 = H, alkyl or aromatic carbon","-","-","-","","R1, R2, R3, R4, R5 = H or any carbon atom","-","2005 CheckMol"
"TA1118","[#1,#6][CX3]([#1,#6])=[NX2][OH1]","A12075","Extended Functional Groups (EFG)","Oximes","R1, R2 = H, alkyl, aryl ","-","-","-","","R1, R2 = H or any carbon atom","-","2005 CheckMol"
"TA1119","[#1,#6][CX3]([#1,#6])=[NX2][OX2][#6&!$([CX3]=[OX1,SX1,NX2])]","A12075","Extended Functional Groups (EFG)","Oxime ethers","R1, R2 = H, alkyl, aryl; R3 = alkyl, aryl","-","-","-","","R1, R2 = H or any carbon atom; R3 =  any carbon atom","-","2005 CheckMol"
"TA1120","[OX1]=[CX2]=[CX3]([#1,#6])[#1,#6]","A12075","Extended Functional Groups (EFG)","Ketenes","R1, R2 = H, alkyl, aryl ","-","-","-","","R1, R2 = H or any carbon atom","-","2005 CheckMol"
"TA1121","[#1,#6][CX3]([#1,#6])=[CX3]([!#6!#1])[!#6!#1]","A12075","Extended Functional Groups (EFG)","Ketene acetal derivatives","R1, R2 = H, alkyl, aryl; X, Y = any hetero atom","-","-","-","","R1, R2 = H or any carbon atom; X, Y = any atom except H and C","-","2005 CheckMol"
"TA1122","[CH2,$([CH1][#6]),$([CX4]([#6])[#6])]([OH1])[OH1]","A12075","Extended Functional Groups (EFG)","Carbonyl hydrates","R1, R2 = H, alkyl, aryl ","-","-","-","","R1, R2 = H or any carbon atom","-","2005 CheckMol"
"TA1123","[CH2,$([CH1][#6]),$([CX4]([#6])[#6])]([OH1])[OX2][#6&!$([CX3]=[OX1,SX1,NX2])]","A12075","Extended Functional Groups (EFG)","Hemiacetals / Hemiketals","R1, R2 = H, alkyl, aryl; R3 = alkyl, aryl","-","-","-","","R1, R2 = H or any carbon atom; R3 = any carbon atom","-","2005 CheckMol"
"TA1124","[CH2,$([CH1][#6]),$([CX4]([#6])[#6])]([OX2][#6&!$([CX3]=[OX1,SX1,NX2])])[OX2][#6&!$([CX3]=[OX1,SX1,NX2])]","A12075","Extended Functional Groups (EFG)","Acetals / Ketals","R1, R2 = H, alkyl, aryl; R3, R4 = alkyl, aryl","-","-","-","","R1, R2 = H, any carbon atom; R3, R4 = any carbon atom","-","2005 CheckMol"
"TA1125","[CH2,$([CH1][#6]),$([CX4]([#6])[#6])]([OX2][#1,#6&!$([CX3]=[OX1,SX1,NX2])])[NX3]([#1,*])[#1,*]","A12075","Extended Functional Groups (EFG)","Hemiaminals","R1, R2, R3, R4, R5 = H, alkyl, aryl","-","-","-","","R1, R2, R3, R4, R5 = H, any carbon atom","-","2005 CheckMol"
"TA1126","[CH2,$([CH1][#6]),$([CX4]([#6])[#6])]([NX3]([#1,*])[#1,*])[NX3]([#1,*])[#1,*]","A12075","Extended Functional Groups (EFG)","Aminals","R1, R2, R3, R4, R5, R6 = H, alkyl, aryl","-","-","-","","R1, R2, R3, R4, R5, R6 = H, any carbon atom","-","2005 CheckMol"
"TA1127","[CH2,$([CH1][#6]),$([CX4]([#6])[#6])]([SX2][#1,#6&!$([CX3]=[OX1,SX1,NX2])&!$(C#N)])[NX3]([#1,*])[#1,*]","A12075","Extended Functional Groups (EFG)","Thiohemiaminals","R1, R2, R3, R4, R5 = H, alkyl, aryl","-","-","-","","R1, R2, R3, R4, R5 = H, any carbon atom","-","2005 CheckMol"
"TA1128","[CH2,$([CH1][#6]),$([CX4]([#6])[#6])]([SX2][#6&!$([CX3]=[OX1,SX1,NX2])&!$(C#N)])[SX2,OX2][#6&!$([CX3]=[OX1,SX1,NX2])&!$(C#N)]","A12075","Extended Functional Groups (EFG)","Thioacetals / Thioketals","R1, R2 = H, alkyl, aryl; R3, R4 = alkyl, aryl","-","-","-","","R1, R2 = H, any carbon atom; R3, R4 = any carbon atom","-","2005 CheckMol"
"TA1129","[CX3]([#1,#6])([#1,#6])=[CX3]([#1,#6])[NX3&!$([NX3](=[OX1])=[OX1])&!$([NX3+](=[OX1])[O-])]([#1,*])[#1,*]","A12075","Extended Functional Groups (EFG)","Enamines","R1, R2, R3, R4, R5 = H, acyl, alkyl, aryl","-","-","-","","R1, R2, R3, R4, R5 = H, RC=O, any carbon atom, where R = H, any carbon","-","2005 CheckMol"
"TA1130","[CX3]([#1,#6])([#1,#6])=[CX3]([OH1])[#1,#6]","A12075","Extended Functional Groups (EFG)","Enols","R1, R2, R3 = H, acyl, alkyl, aryl","-","-","-","","R1, R2, R3 = H, RC=O, alkyl or aryl carbon, where R = H, any carbon","-","2005 CheckMol"
"TA1131","[CX3]([#1,#6])([#1,#6])=[CX3]([OX2][#6&!$([CX3]([OX2])=[OX1,SX1,NX2,C])])[#1,#6]","A12075","Extended Functional Groups (EFG)","Enolethers","R1, R2, R3 = H, acyl, alkyl, aryl; R4 = alkyl, aryl","-","-","-","","R1, R2, R3 = H, RC=O, alkyl or aryl carbon, where R = H, any carbon; R4 = any carbon atom","-","2005 CheckMol"
"TA1132","[#6&!$([CX4]([OH1])[#8,#16,#7,#15])&!$([CX3]([OH1])=[OX1,SX1,NH2,C])][OH1]","A12075","Extended Functional Groups (EFG)","Hydroxy compounds: alcohols or phenols","R = alkyl, aryl","-","-","-","-","R = alkyl carbon or aromatic carbon","-","2005 CheckMol"
"TA1133","[$([CX4][OH1])&!$(C([OH1])[#7,#8,#15,#16,F,Cl,Br,I])]","A12075","Extended Functional Groups (EFG)","Alcohols","R = alkyl","-","-","-","","R = alkyl carbon","-","2005 CheckMol"
"TA1134","[$([#6][CH2][OH1]),$([CH3][OH1])]","A12075","Extended Functional Groups (EFG)","Primary alcohols","R = alkyl, aryl","-","-","-","","R = any carbon atom","-","2005 CheckMol"
"TA1135","[OH1][CX4H1]([#6])[#6]","A12075","Extended Functional Groups (EFG)","Secondary alcohols","R1, R2 = alkyl, aryl","-","-","-","","R1, R2 = any carbon atom","-","2005 CheckMol"
"TA1136","[CX4]([OH1])([#6])([#6])[#6]","A12075","Extended Functional Groups (EFG)","Tertiary alcohols","R1, R2, R3 = alkyl, aryl","-","-","-","","R1, R2, R3 = any carbon atom","-","2005 CheckMol"
"TA1137","[CX4]([OH1])([#1,#6])([#1,#6])[CX4]([OH1])([#1,#6])([#1,#6])","A12075","Extended Functional Groups (EFG)","1,2-Diols","R1, R2, R3, R4 = H, alkyl, aryl","-","-","-","","R1, R2, R3, R4 = H, any carbon atom","-","2005 CheckMol"
"TA1138","[CX4]([#1,#6])([#1,#6])([OH1])[CX4]([#1,#6])([#1,#6])[NH2,$([NH1]([CX4][CX4][OH1])[#6&!$([CX3]=[OX1,SX1,NX2,C])])]","A12075","Extended Functional Groups (EFG)","1,2-Aminoalcohols","R1, R2, R3, R4 = H, alkyl, aryl","-","-","-","","R1, R2, R3, R4 = H, any carbon atom","-","2005 CheckMol"
"TA1139","c[OH1]","A12075","Extended Functional Groups (EFG)","Phenols","Any aromatic or heteroaromatic ring with an OH substituent","-","-","-","-","","-","2005 CheckMol"
"TA1140","[$(c([OH1])c([OH1])),$(c([OH1])[aR1]c([OH1])),$(c1([OH1])aac([OH1])aa1)]","A27542","Extended Functional Groups (EFG)","Diphenols","Any aromatic or heteroaromatic ring with two OH substituents in ortho-, meta- or para-positions to each other ","-","-","-","","","26703557","2015 Salmina, ES"
"TA1141","[CX3]([#1,#6])([OH1])=[CX3]([#1,#6])([OH1])","A12075","Extended Functional Groups (EFG)","Enediols","R1, R2 = H, alkyl, aryl","-","-","-","","R1, R2 = H, any carbon atom","-","2005 CheckMol"
"TA1142","[#6&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))&!$([CX3]([OX2])=[OX1,SX1,NX2,C])][OX2][#6&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))&!$([CX3]([OX2])=[OX1,SX1,NX2,C])]","A12075","Extended Functional Groups (EFG)","Ethers","R1, R2 = alkyl, aryl","-","-","-","","R1, R2 = any carbon atom","-","2005 CheckMol"
"TA1143"," [CX4&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))][OX2][CX4&!$([CX4]([OX2])([#7,O,S,F,Cl,Br,I,P]))]","A12075","Extended Functional Groups (EFG)","Dialkylethers","R1, R2 = alkyl","-","-","-","","R1, R2 = alkyl carbon","-","2005 CheckMol"
